,CustomerID,Recency,Frequency,Monetary,R,F,M,RFM,Loyalty
2233,15366.0,75,44,602.5100000000001,3,2,3,8,Gold
2234,15367.0,57,96,1867.69,3,2,1,6,Diamond
2235,15368.0,21,4,446.94000000000005,2,4,3,9,Gold
2236,15369.0,144,1,-1592.49,4,4,4,12,Bronze
2237,15370.0,40,95,2360.55,2,2,1,5,Platinum
2238,15372.0,137,27,2007.4,3,3,1,7,Diamond
2239,15373.0,8,137,2213.1099999999997,1,1,1,3,Platinum
2240,15374.0,128,3,168.0,3,4,4,11,Bronze
2241,15376.0,40,116,1221.5599999999997,2,1,2,5,Platinum
2242,15379.0,169,196,3631.89,4,1,1,6,Diamond
2243,15380.0,8,37,1682.3600000000001,1,3,1,5,Platinum
2244,15381.0,213,8,596.85,4,4,3,11,Bronze
2245,15382.0,14,306,5927.860000000001,1,1,1,3,Platinum
2246,15384.0,169,43,635.7600000000001,4,2,3,9,Gold
2247,15385.0,40,12,316.88,2,4,3,9,Gold
2248,15386.0,186,31,394.14,4,3,3,10,Silver
2249,15388.0,270,10,140.54,4,4,4,12,Bronze
2250,15389.0,172,1,500.0,4,4,3,11,Bronze
2251,15392.0,4,85,1515.73,1,2,2,5,Platinum
2252,15393.0,16,12,231.86,1,4,4,9,Gold
2253,15394.0,9,85,2183.5400000000004,1,2,1,4,Platinum
2254,15395.0,325,7,107.45000000000002,4,4,4,12,Bronze
2255,15396.0,112,14,288.17999999999995,3,4,4,11,Bronze
2256,15397.0,289,6,94.0,4,4,4,12,Bronze
2257,15398.0,16,74,1339.63,1,2,2,5,Platinum
2258,15399.0,1,50,815.77,1,2,2,5,Platinum
2259,15400.0,92,13,666.7,3,4,2,9,Gold
2260,15402.0,148,42,626.77,4,2,3,9,Gold
2261,15405.0,189,8,349.1,4,4,3,11,Bronze
2262,15406.0,18,58,426.60999999999996,2,2,3,7,Diamond
2263,15407.0,33,148,1046.74,2,1,2,5,Platinum
2264,15408.0,264,34,267.18,4,3,4,11,Bronze
2265,15410.0,84,122,3450.8400000000006,3,1,1,5,Platinum
2266,15411.0,26,99,1336.43,2,2,2,6,Diamond
2267,15412.0,171,10,190.53,4,4,4,12,Bronze
2268,15414.0,9,39,774.9,1,3,2,6,Diamond
2269,15415.0,313,47,559.6099999999998,4,2,3,9,Gold
2270,15416.0,64,193,3974.37,3,1,1,5,Platinum
2271,15417.0,85,28,508.80000000000007,3,3,3,9,Gold
2272,15419.0,24,8,135.85999999999999,2,4,4,10,Silver
2273,15421.0,58,53,950.36,3,2,2,7,Diamond
2274,15422.0,323,6,97.7,4,4,4,12,Bronze
2275,15423.0,38,2,43.5,2,4,4,10,Silver
2276,15424.0,254,17,383.34000000000003,4,4,3,11,Bronze
2277,15426.0,19,283,1386.58,2,1,2,5,Platinum
2278,15427.0,33,292,1430.54,2,1,2,5,Platinum
2279,15428.0,15,6,93.78,1,4,4,9,Gold
2280,15429.0,26,83,364.9,2,2,3,7,Diamond
2281,15432.0,23,10,171.19,2,4,4,10,Silver
2282,15433.0,79,53,417.87,3,2,3,8,Gold
2283,15434.0,8,59,997.4799999999999,1,2,2,5,Platinum
2284,15435.0,22,29,149.29000000000002,2,3,4,9,Gold
2285,15436.0,12,291,1067.75,1,1,2,4,Platinum
2286,15437.0,262,45,200.16,4,2,4,10,Silver
2287,15438.0,131,25,156.57999999999998,3,3,4,10,Silver
2288,15440.0,54,62,383.68,3,2,3,8,Gold
2289,15442.0,248,2,594.0,4,4,3,11,Bronze
2290,15443.0,1,375,3188.84,1,1,1,3,Platinum
2291,15444.0,9,214,1411.2100000000003,1,1,2,4,Platinum
2292,15445.0,264,5,113.5,4,4,4,12,Bronze
2293,15447.0,330,9,155.17,4,4,4,12,Bronze
2294,15448.0,312,28,494.64,4,3,3,10,Silver
2295,15449.0,26,62,971.22,2,2,2,6,Diamond
2296,15450.0,30,30,429.84,2,3,3,8,Gold
2297,15452.0,29,56,528.48,2,2,3,7,Diamond
2298,15453.0,1,279,1371.77,1,1,2,4,Platinum
2299,15454.0,362,25,179.10000000000002,4,3,4,11,Bronze
2300,15456.0,283,58,434.59000000000003,4,2,3,9,Gold
2301,15457.0,262,58,237.07,4,2,4,10,Silver
2302,15458.0,25,7,161.64,2,4,4,10,Silver
2303,15460.0,354,56,214.26,4,2,4,10,Silver
2304,15462.0,94,11,234.6,3,4,4,11,Bronze
2305,15463.0,29,7,126.14,2,4,4,10,Silver
2306,15464.0,338,155,1044.65,4,1,2,7,Diamond
2307,15465.0,19,104,6945.02,2,1,1,4,Platinum
2308,15466.0,85,57,334.53000000000003,3,2,3,8,Gold
2309,15467.0,9,53,511.88000000000005,1,2,3,6,Diamond
2310,15468.0,35,29,438.46000000000004,2,3,3,8,Gold
2311,15469.0,43,27,504.50000000000006,2,3,3,8,Gold
2312,15471.0,2,73,454.48,1,2,3,6,Diamond
2313,15472.0,113,76,371.5600000000001,3,2,3,8,Gold
2314,15473.0,14,14,1465.2,1,4,2,7,Diamond
2315,15475.0,77,29,454.10999999999996,3,3,3,9,Gold
2316,15478.0,40,44,1399.9199999999998,2,2,2,6,Diamond
2317,15480.0,116,45,905.5,3,2,2,7,Diamond
2318,15482.0,15,126,6393.5199999999995,1,1,1,3,Platinum
2319,15483.0,161,84,225.26000000000002,4,2,4,10,Silver
2320,15484.0,1,188,3559.21,1,1,1,3,Platinum
2321,15485.0,30,85,2564.5,2,2,1,5,Platinum
2322,15488.0,92,2,91.32000000000001,3,4,4,11,Bronze
2323,15489.0,22,55,1090.03,2,2,2,6,Diamond
2324,15491.0,95,155,3090.85,3,1,1,5,Platinum
2325,15492.0,28,35,659.4599999999998,2,3,2,7,Diamond
2326,15493.0,32,291,1918.8600000000001,2,1,1,4,Platinum
2327,15494.0,21,122,1280.58,2,1,2,5,Platinum
2328,15497.0,17,16,1259.6999999999998,2,4,2,8,Gold
2329,15498.0,0,523,12396.46,1,1,1,3,Platinum
2330,15500.0,8,68,1131.5600000000002,1,2,2,5,Platinum
2331,15502.0,15,252,5541.460000000001,1,1,1,3,Platinum
2332,15503.0,362,66,141.04,4,2,4,10,Silver
2333,15504.0,81,13,52.83,3,4,4,11,Bronze
2334,15505.0,52,99,3497.1400000000003,3,2,1,6,Diamond
2335,15506.0,22,161,972.0799999999999,2,1,2,5,Platinum
2336,15507.0,171,45,475.86000000000007,4,2,3,9,Gold
2337,15508.0,189,92,1000.2700000000001,4,2,2,8,Gold
2338,15510.0,330,1,250.0,4,4,4,12,Bronze
2339,15511.0,11,158,900.53,1,1,2,4,Platinum
2340,15512.0,155,7,121.0,4,4,4,12,Bronze
2341,15513.0,31,314,14520.080000000002,2,1,1,4,Platinum
2342,15514.0,12,197,2907.45,1,1,1,3,Platinum
2343,15516.0,44,15,62.43,2,4,4,10,Silver
2344,15517.0,233,27,267.03000000000003,4,3,4,11,Bronze
2345,15518.0,64,216,1890.99,3,1,1,5,Platinum
2346,15520.0,1,18,343.5,1,3,3,7,Diamond
2347,15521.0,36,200,2574.6499999999996,2,1,1,4,Platinum
2348,15522.0,32,56,397.98999999999995,2,2,3,7,Diamond
2349,15523.0,84,10,412.01,3,4,3,10,Silver
2350,15524.0,24,1,440.0,2,4,3,9,Gold
2351,15525.0,2,158,719.47,1,1,2,4,Platinum
2352,15526.0,33,4,148.44,2,4,4,10,Silver
2353,15527.0,18,165,2347.5700000000006,2,1,1,4,Platinum
2354,15528.0,254,26,229.32999999999998,4,3,4,11,Bronze
2355,15529.0,22,664,3935.15,2,1,1,4,Platinum
2356,15530.0,21,107,1497.3100000000002,2,1,2,5,Platinum
2357,15531.0,8,219,1972.3899999999999,1,1,1,3,Platinum
2358,15532.0,25,258,1500.88,2,1,2,5,Platinum
2359,15533.0,19,86,746.9200000000001,2,2,2,6,Diamond
2360,15535.0,173,75,426.4,4,2,3,9,Gold
2361,15537.0,163,24,110.92000000000002,4,3,4,11,Bronze
2362,15539.0,7,41,538.46,1,3,3,7,Diamond
2363,15540.0,11,15,213.30000000000004,1,4,4,9,Gold
2364,15541.0,114,29,85.13,3,3,4,10,Silver
2365,15543.0,288,28,127.86,4,3,4,11,Bronze
2366,15544.0,8,261,3542.51,1,1,1,3,Platinum
2367,15545.0,54,80,288.97,3,2,4,9,Gold
2368,15547.0,7,695,4910.6,1,1,1,3,Platinum
2369,15549.0,77,115,1643.9599999999998,3,1,1,5,Platinum
2370,15550.0,4,61,575.6300000000002,1,2,3,6,Diamond
2371,15551.0,36,29,436.05999999999995,2,3,3,8,Gold
2372,15552.0,217,17,90.12,4,4,4,12,Bronze
2373,15553.0,60,55,428.92999999999995,3,2,3,8,Gold
2374,15554.0,277,14,217.2,4,4,4,12,Bronze
2375,15555.0,12,913,4747.89,1,1,1,3,Platinum
2376,15556.0,24,31,279.77,2,3,4,9,Gold
2377,15557.0,28,19,468.90999999999997,2,3,3,8,Gold
2378,15561.0,11,31,722.7399999999999,1,3,2,6,Diamond
2379,15562.0,351,1,134.55,4,4,4,12,Bronze
2380,15563.0,8,117,1319.69,1,1,2,4,Platinum
2381,15565.0,50,8,173.16000000000003,2,4,4,10,Silver
2382,15567.0,18,7,186.01000000000002,2,4,4,10,Silver
2383,15568.0,2,53,758.29,1,2,2,5,Platinum
2384,15569.0,103,31,1375.71,3,3,2,8,Gold
2385,15570.0,7,326,4093.2700000000004,1,1,1,3,Platinum
2386,15571.0,11,57,650.4300000000001,1,2,2,5,Platinum
2387,15572.0,4,212,2533.42,1,1,1,3,Platinum
2388,15573.0,31,97,591.1899999999999,2,2,3,7,Diamond
2389,15574.0,177,152,675.64,4,1,2,7,Diamond
2390,15576.0,37,43,921.37,2,2,2,6,Diamond
2391,15577.0,151,39,258.88000000000005,4,3,4,11,Bronze
2392,15578.0,162,13,127.1,4,4,4,12,Bronze
2393,15579.0,68,48,327.59999999999997,3,2,3,8,Gold
2394,15581.0,120,148,3425.77,3,1,1,5,Platinum
2395,15582.0,24,44,682.9100000000001,2,2,2,6,Diamond
2396,15584.0,23,124,718.3600000000001,2,1,2,5,Platinum
2397,15585.0,176,31,455.29999999999995,4,3,3,10,Silver
2398,15587.0,50,9,913.6800000000001,2,4,2,8,Gold
2399,15589.0,252,30,456.58,4,3,3,10,Silver
2400,15590.0,289,1,-30.19,4,4,4,12,Bronze
2401,15592.0,46,24,388.58,2,3,3,8,Gold
2402,15593.0,70,5,199.8,3,4,4,11,Bronze
2403,15594.0,15,104,1767.53,1,1,1,3,Platinum
2404,15596.0,100,84,1343.3400000000001,3,2,2,7,Diamond
2405,15597.0,29,23,315.71999999999997,2,3,3,8,Gold
2406,15598.0,35,16,235.68,2,4,4,10,Silver
2407,15599.0,26,52,761.74,2,2,2,6,Diamond
2408,15601.0,11,414,6745.360000000001,1,1,1,3,Platinum
2409,15602.0,8,54,1083.63,1,2,2,5,Platinum
2410,15603.0,78,2,48.480000000000004,3,4,4,11,Bronze
2411,15604.0,52,17,216.39,3,4,4,11,Bronze
2412,15605.0,36,67,1198.23,2,2,2,6,Diamond
2413,15606.0,57,91,2422.64,3,2,1,6,Diamond
2414,15607.0,336,13,104.76,4,4,4,12,Bronze
2415,15608.0,28,60,1093.68,2,2,2,6,Diamond
2416,15609.0,182,18,270.03000000000003,4,3,4,11,Bronze
2417,15610.0,51,6,112.46,3,4,4,11,Bronze
2418,15611.0,9,45,1568.39,1,2,2,5,Platinum
2419,15612.0,36,6,195.15,2,4,4,10,Silver
2420,15615.0,10,429,10360.04,1,1,1,3,Platinum
2421,15618.0,32,49,747.0310000000001,2,2,2,6,Diamond
2422,15619.0,10,3,336.40000000000003,1,4,3,8,Gold
2423,15620.0,50,104,1524.4,2,1,2,5,Platinum
2424,15621.0,4,18,1158.77,1,3,2,6,Diamond
2425,15622.0,3,214,3224.53,1,1,1,3,Platinum
2426,15623.0,141,19,301.03,3,3,3,9,Gold
2427,15624.0,116,34,588.13,3,3,3,9,Gold
2428,15625.0,100,68,1504.56,3,2,2,7,Diamond
2429,15626.0,74,49,675.8000000000001,3,2,2,7,Diamond
2430,15628.0,4,157,2865.64,1,1,1,3,Platinum
2431,15630.0,45,61,1180.3999999999999,2,2,2,6,Diamond
2432,15632.0,15,177,3147.3100000000004,1,1,1,3,Platinum
2433,15634.0,17,15,243.55,2,4,4,10,Silver
2434,15636.0,89,25,724.76,3,3,2,8,Gold
2435,15637.0,52,15,223.36,3,4,4,11,Bronze
2436,15638.0,301,2,-94.0,4,4,4,12,Bronze
2437,15639.0,134,25,425.32,3,3,3,9,Gold
2438,15640.0,4,486,12336.74,1,1,1,3,Platinum
2439,15641.0,105,119,1887.2,3,1,1,5,Platinum
2440,15643.0,179,36,647.4000000000001,4,3,2,9,Gold
2441,15644.0,166,232,803.54,4,1,2,7,Diamond
2442,15645.0,18,52,612.01,2,2,3,7,Diamond
2443,15646.0,157,36,425.14,4,3,3,10,Silver
2444,15648.0,204,27,582.05,4,3,3,10,Silver
2445,15649.0,336,2,816.0,4,4,2,10,Silver
2446,15651.0,36,32,646.3,2,3,2,7,Diamond
2447,15652.0,91,21,337.74,3,3,3,9,Gold
2448,15653.0,92,6,877.4399999999999,3,4,2,9,Gold
2449,15654.0,9,21,922.5300000000001,1,3,2,6,Diamond
2450,15655.0,233,37,511.32000000000005,4,3,3,10,Silver
2451,15656.0,45,47,748.5,2,2,2,6,Diamond
2452,15657.0,22,1,30.0,2,4,4,10,Silver
2453,15658.0,190,56,958.9,4,2,2,8,Gold
2454,15659.0,43,11,306.45000000000005,2,4,3,9,Gold
2455,15660.0,25,94,1552.0099999999998,2,2,2,6,Diamond
2456,15661.0,317,5,309.8,4,4,3,11,Bronze
2457,15663.0,106,9,138.14,3,4,4,11,Bronze
2458,15664.0,50,19,358.63,2,3,3,8,Gold
2459,15665.0,168,115,2222.2099999999996,4,1,1,6,Diamond
2460,15667.0,39,13,301.32000000000005,2,4,3,9,Gold
2461,15668.0,217,1,76.32000000000001,4,4,4,12,Bronze
2462,15669.0,40,35,677.69,2,3,2,7,Diamond
2463,15670.0,296,12,173.05,4,4,4,12,Bronze
2464,15671.0,18,81,2635.49,2,2,1,5,Platinum
2465,15673.0,88,138,2726.2300000000005,3,1,1,5,Platinum
2466,15674.0,73,135,1744.0199999999998,3,1,1,5,Platinum
2467,15675.0,81,21,323.69,3,3,3,9,Gold
2468,15676.0,9,216,3324.09,1,1,1,3,Platinum
2469,15677.0,49,33,657.23,2,3,2,7,Diamond
2470,15678.0,52,12,352.70000000000005,3,4,3,10,Silver
2471,15679.0,24,110,781.2800000000001,2,1,2,5,Platinum
2472,15680.0,9,78,1333.6799999999998,1,2,2,5,Platinum
2473,15681.0,18,67,946.3599999999999,2,2,2,6,Diamond
2474,15683.0,117,10,193.75,3,4,4,11,Bronze
2475,15687.0,8,168,2981.5,1,1,1,3,Platinum
2476,15689.0,119,9,254.1,3,4,4,11,Bronze
2477,15690.0,4,19,239.76,1,3,4,8,Gold
2478,15691.0,252,2,136.8,4,4,4,12,Bronze
2479,15692.0,28,12,191.03999999999996,2,4,4,10,Silver
2480,15694.0,0,79,6423.599999999999,1,2,1,4,Platinum
2481,15695.0,266,22,409.98,4,3,3,10,Silver
2482,15696.0,33,174,2619.11,2,1,1,4,Platinum
2483,15699.0,17,18,309.6499999999999,2,3,3,8,Gold
2484,15700.0,172,89,664.0300000000001,4,2,2,8,Gold
2485,15701.0,2,230,1529.0,1,1,2,4,Platinum
2486,15703.0,264,5,211.5,4,4,4,12,Bronze
2487,15704.0,140,117,2293.62,3,1,1,5,Platinum
2488,15705.0,201,6,143.10000000000002,4,4,4,12,Bronze
2489,15706.0,59,59,1001.8100000000001,3,2,2,7,Diamond
2490,15707.0,35,205,916.9799999999998,2,1,2,5,Platinum
2491,15708.0,40,282,3200.7300000000005,2,1,1,4,Platinum
2492,15709.0,283,6,133.25,4,4,4,12,Bronze
2493,15712.0,9,53,1072.36,1,2,2,5,Platinum
2494,15713.0,143,20,346.75,3,3,3,9,Gold
2495,15714.0,11,34,330.03,1,3,3,7,Diamond
2496,15716.0,145,117,1101.1100000000001,4,1,2,7,Diamond
2497,15717.0,234,7,150.3,4,4,4,12,Bronze
2498,15719.0,32,932,5028.42,2,1,1,4,Platinum
2499,15720.0,24,128,598.73,2,1,3,6,Diamond
2500,15721.0,11,84,471.4000000000001,1,2,3,6,Diamond
2501,15722.0,35,70,2169.86,2,2,1,5,Platinum
2502,15723.0,364,38,190.70000000000002,4,3,4,11,Bronze
2503,15724.0,201,12,212.3,4,4,4,12,Bronze
2504,15725.0,15,32,415.25,1,3,3,7,Diamond
2505,15727.0,16,301,5159.0599999999995,1,1,1,3,Platinum
2506,15728.0,49,4,-134.8,2,4,4,10,Silver
2507,15729.0,198,6,62.0,4,4,4,12,Bronze
2508,15730.0,65,73,1108.38,3,2,2,7,Diamond
2509,15732.0,212,14,294.11999999999995,4,4,3,11,Bronze
2510,15733.0,282,10,162.3,4,4,4,12,Bronze
2511,15734.0,114,26,1339.45,3,3,2,8,Gold
2512,15737.0,14,79,1121.2099999999998,1,2,2,5,Platinum
2513,15738.0,18,176,4788.77,2,1,1,4,Platinum
2514,15739.0,66,8,449.12,3,4,3,10,Silver
2515,15740.0,49,9,154.88000000000002,2,4,4,10,Silver
2516,15743.0,16,86,775.9599999999999,1,2,2,5,Platinum
2517,15744.0,77,3,34.8,3,4,4,11,Bronze
2518,15745.0,8,65,1071.24,1,2,2,5,Platinum
2519,15746.0,134,29,182.96000000000004,3,3,4,10,Silver
2520,15747.0,12,90,946.6399999999999,1,2,2,5,Platinum
2521,15748.0,40,20,144.35999999999999,2,3,4,9,Gold
2522,15749.0,235,15,21535.9,4,4,1,9,Gold
2523,15750.0,2,293,2448.7999999999997,1,1,1,3,Platinum
2524,15752.0,39,406,2618.15,2,1,1,4,Platinum
2525,15753.0,304,1,79.2,4,4,4,12,Bronze
2526,15754.0,50,29,455.67,2,3,3,8,Gold
2527,15755.0,1,149,2318.88,1,1,1,3,Platinum
2528,15756.0,61,191,528.01,3,1,3,7,Diamond
2529,15757.0,65,45,714.4200000000001,3,2,2,7,Diamond
2530,15758.0,24,9,205.25,2,4,4,10,Silver
2531,15759.0,218,7,253.04000000000002,4,4,4,12,Bronze
2532,15762.0,65,37,583.75,3,3,3,9,Gold
2533,15763.0,31,63,1048.67,2,2,2,6,Diamond
2534,15764.0,81,188,3245.4699999999993,3,1,1,5,Platinum
2535,15766.0,64,11,315.05999999999995,3,4,3,10,Silver
2536,15768.0,115,28,581.8299999999999,3,3,3,9,Gold
2537,15769.0,7,147,51823.72,1,1,1,3,Platinum
2538,15773.0,5,10,635.6800000000001,1,4,3,8,Gold
2539,15774.0,68,25,270.79999999999995,3,3,4,10,Silver
2540,15775.0,245,7,104.9,4,4,4,12,Bronze
2541,15776.0,133,18,241.61999999999998,3,3,4,10,Silver
2542,15777.0,241,22,1021.61,4,3,2,9,Gold
2543,15780.0,183,29,475.28,4,3,3,10,Silver
2544,15781.0,25,21,333.56,2,3,3,8,Gold
2545,15782.0,9,44,2593.9400000000005,1,2,1,4,Platinum
2546,15783.0,10,14,246.3,1,4,4,9,Gold
2547,15785.0,29,87,2303.7500000000005,2,2,1,5,Platinum
2548,15786.0,43,279,4821.0,2,1,1,4,Platinum
2549,15787.0,26,200,933.26,2,1,2,5,Platinum
2550,15789.0,358,25,351.3,4,3,3,10,Silver
2551,15790.0,10,34,218.75000000000003,1,3,4,8,Gold
2552,15791.0,43,76,1604.4399999999998,2,2,2,6,Diamond
2553,15793.0,9,13,948.9599999999999,1,4,2,7,Diamond
2554,15795.0,149,42,610.01,4,2,3,9,Gold
2555,15796.0,1,134,2663.6600000000003,1,1,1,3,Platinum
2556,15797.0,113,8,2207.4,3,4,1,8,Gold
2557,15799.0,75,98,884.14,3,2,2,7,Diamond
2558,15800.0,107,117,696.89,3,1,2,6,Diamond
2559,15801.0,46,69,1042.1899999999998,2,2,2,6,Diamond
2560,15802.0,142,3,-451.42,3,4,4,11,Bronze
2561,15803.0,51,8,415.82000000000005,3,4,3,10,Silver
2562,15804.0,0,274,3848.55,1,1,1,3,Platinum
2563,15805.0,23,305,5411.87,2,1,1,4,Platinum
2564,15806.0,46,31,784.5799999999999,2,3,2,7,Diamond
2565,15807.0,50,48,903.9000000000001,2,2,2,6,Diamond
2566,15808.0,306,197,3641.0699999999997,4,1,1,6,Diamond
2567,15809.0,35,43,399.21,2,2,3,7,Diamond
2568,15810.0,78,112,1145.43,3,1,2,6,Diamond
2569,15811.0,17,139,2171.3199999999997,2,1,1,4,Platinum
2570,15812.0,107,41,1801.14,3,3,1,7,Diamond
2571,15813.0,207,40,1303.9099999999999,4,3,2,9,Gold
2572,15814.0,3,74,1842.73,1,2,1,4,Platinum
2573,15815.0,63,49,2100.6,3,2,1,6,Diamond
2574,15819.0,49,123,1905.4500000000003,2,1,1,4,Platinum
2575,15820.0,319,17,206.98,4,4,4,12,Bronze
2576,15821.0,44,62,570.9599999999999,2,2,3,7,Diamond
2577,15822.0,3,33,885.4699999999999,1,3,2,6,Diamond
2578,15823.0,337,17,-840.7599999999999,4,4,4,12,Bronze
2579,15825.0,172,20,532.94,4,3,3,10,Silver
2580,15826.0,51,69,1649.3600000000001,3,2,1,6,Diamond
2581,15827.0,73,134,1641.4800000000002,3,1,1,5,Platinum
2582,15829.0,99,51,636.1399999999998,3,2,3,8,Gold
2583,15830.0,29,41,547.7,2,3,3,8,Gold
2584,15831.0,58,67,740.6400000000001,3,2,2,7,Diamond
2585,15832.0,254,54,836.7900000000001,4,2,2,8,Gold
2586,15834.0,70,272,2076.3,3,1,1,5,Platinum
2587,15835.0,44,50,954.09,2,2,2,6,Diamond
2588,15836.0,45,12,117.47,2,4,4,10,Silver
2589,15837.0,64,24,391.98,3,3,3,9,Gold
2590,15838.0,11,169,33350.759999999995,1,1,1,3,Platinum
2591,15839.0,25,65,1020.7400000000001,2,2,2,6,Diamond
2592,15840.0,58,28,345.65999999999997,3,3,3,9,Gold
2593,15841.0,64,50,1209.1,3,2,2,7,Diamond
2594,15843.0,303,8,118.95000000000002,4,4,4,12,Bronze
2595,15844.0,46,11,130.73999999999998,2,4,4,10,Silver
2596,15845.0,17,140,3650.87,2,1,1,4,Platinum
2597,15847.0,38,22,389.2699999999999,2,3,3,8,Gold
2598,15850.0,19,93,234.88,2,2,4,8,Gold
2599,15852.0,186,22,160.70999999999998,4,3,4,11,Bronze
2600,15853.0,51,30,110.80000000000001,3,3,4,10,Silver
2601,15854.0,4,138,2969.12,1,1,1,3,Platinum
2602,15855.0,136,80,712.24,3,2,2,7,Diamond
2603,15856.0,4,636,15929.740000000002,1,1,1,3,Platinum
2604,15857.0,18,14,296.99999999999994,2,4,3,9,Gold
2605,15858.0,15,188,1427.5700000000002,1,1,2,4,Platinum
2606,15860.0,40,139,965.1599999999999,2,1,2,5,Platinum
2607,15861.0,12,541,2981.92,1,1,1,3,Platinum
2608,15862.0,8,147,832.88,1,1,2,4,Platinum
2609,15863.0,25,18,68.84,2,3,4,9,Gold
2610,15864.0,22,24,1769.7800000000002,2,3,1,6,Diamond
2611,15865.0,40,40,895.13,2,3,2,7,Diamond
2612,15866.0,101,43,211.89,3,2,4,9,Gold
2613,15867.0,5,461,3795.29,1,1,1,3,Platinum
2614,15869.0,277,15,149.64000000000001,4,4,4,12,Bronze
2615,15870.0,32,74,351.44000000000005,2,2,3,7,Diamond
2616,15872.0,14,108,316.25000000000006,1,1,3,5,Platinum
2617,15874.0,63,137,4330.67,3,1,1,5,Platinum
2618,15877.0,1,128,437.83000000000004,1,1,3,5,Platinum
2619,15880.0,369,97,299.03,4,2,3,9,Gold
2620,15881.0,312,32,438.24,4,3,3,10,Silver
2621,15882.0,198,24,495.36000000000007,4,3,3,10,Silver
2622,15883.0,2,49,396.47999999999996,1,2,3,6,Diamond
2623,15885.0,92,18,379.35,3,3,3,9,Gold
2624,15886.0,60,12,181.09000000000003,3,4,4,11,Bronze
2625,15888.0,79,14,141.26999999999998,3,4,4,11,Bronze
2626,15889.0,156,85,420.07,4,2,3,9,Gold
2627,15891.0,226,60,511.67999999999995,4,2,3,9,Gold
2628,15894.0,253,37,258.25,4,3,4,11,Bronze
2629,15895.0,149,11,179.17000000000002,4,4,4,12,Bronze
2630,15897.0,194,22,208.59000000000003,4,3,4,11,Bronze
2631,15898.0,1,85,1379.6299999999999,1,2,2,5,Platinum
2632,15899.0,368,4,56.25,4,4,4,12,Bronze
2633,15900.0,23,47,337.28000000000003,2,2,3,7,Diamond
2634,15901.0,16,111,351.73,1,1,3,5,Platinum
2635,15903.0,9,75,5126.34,1,2,1,4,Platinum
2636,15904.0,8,30,164.67999999999998,1,3,4,8,Gold
2637,15906.0,19,151,1521.79,2,1,2,5,Platinum
2638,15907.0,3,226,882.72,1,1,2,4,Platinum
2639,15909.0,173,7,191.93999999999997,4,4,4,12,Bronze
2640,15910.0,0,266,1228.88,1,1,2,4,Platinum
2641,15912.0,178,19,264.61999999999995,4,3,4,11,Bronze
2642,15916.0,16,156,1466.0100000000002,1,1,2,4,Platinum
2643,15917.0,247,12,123.10000000000001,4,4,4,12,Bronze
2644,15918.0,190,40,334.23,4,3,3,10,Silver
2645,15919.0,19,122,525.6899999999999,2,1,3,6,Diamond
2646,15920.0,154,60,167.5,4,2,4,10,Silver
2647,15921.0,172,24,323.03,4,3,3,10,Silver
2648,15922.0,372,12,363.6000000000001,4,4,3,11,Bronze
2649,15923.0,372,21,127.08000000000001,4,3,4,11,Bronze
2650,15925.0,194,12,207.14999999999998,4,4,4,12,Bronze
2651,15930.0,67,21,426.63000000000005,3,3,3,9,Gold
2652,15932.0,4,119,2461.8500000000004,1,1,1,3,Platinum
2653,15933.0,21,74,1107.4600000000003,2,2,2,6,Diamond
2654,15935.0,239,12,416.86,4,4,3,11,Bronze
2655,15937.0,64,7,145.35,3,4,4,11,Bronze
2656,15938.0,112,18,404.58,3,3,3,9,Gold
2657,15939.0,89,77,6102.259999999999,3,2,1,6,Diamond
2658,15940.0,311,2,31.799999999999997,4,4,4,12,Bronze
2659,15942.0,133,14,337.43999999999994,3,4,3,10,Silver
2660,15944.0,276,6,325.1,4,4,3,11,Bronze
2661,15945.0,365,2,181.0,4,4,4,12,Bronze
2662,15947.0,82,29,1708.24,3,3,1,7,Diamond
2663,15948.0,8,60,955.2400000000001,1,2,2,5,Platinum
2664,15949.0,16,19,364.72,1,3,3,7,Diamond
2665,15950.0,1,102,1684.4599999999998,1,1,1,3,Platinum
2666,15951.0,1,43,669.5699999999999,1,2,2,5,Platinum
2667,15952.0,33,84,781.9100000000001,2,2,2,6,Diamond
2668,15953.0,15,102,1632.4299999999996,1,1,1,3,Platinum
2669,15955.0,24,185,4389.81,2,1,1,4,Platinum
2670,15957.0,31,42,428.89000000000004,2,2,3,7,Diamond
2671,15958.0,74,7,104.35,3,4,4,11,Bronze
2672,15963.0,19,28,470.76000000000005,2,3,3,8,Gold
2673,15965.0,17,111,808.87,2,1,2,5,Platinum
2674,15967.0,23,80,397.67999999999995,2,2,3,7,Diamond
2675,15969.0,2,21,582.8999999999999,1,3,3,7,Diamond
2676,15970.0,303,11,314.1,4,4,3,11,Bronze
2677,15971.0,17,35,4199.85,2,3,1,6,Diamond
2678,15973.0,235,6,99.77,4,4,4,12,Bronze
2679,15974.0,39,177,3429.55,2,1,1,4,Platinum
2680,15975.0,84,24,371.01,3,3,3,9,Gold
2681,15976.0,165,96,427.64000000000004,4,2,3,9,Gold
2682,15977.0,17,65,1054.73,2,2,2,6,Diamond
2683,15978.0,77,49,1098.78,3,2,2,7,Diamond
2684,15980.0,88,43,2398.8599999999997,3,2,1,6,Diamond
2685,15981.0,24,97,3408.48,2,2,1,5,Platinum
